,analysis_sample_rate,audio_md5,danceability,duration,end_of_fade_in,energy,idx_bars_confidence,idx_bars_start,idx_beats_confidence,idx_beats_start,idx_sections_confidence,idx_sections_start,idx_segments_confidence,idx_segments_loudness_max,idx_segments_loudness_max_time,idx_segments_loudness_start,idx_segments_pitches,idx_segments_start,idx_segments_timbre,idx_tatums_confidence,idx_tatums_start,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,analyzer_version,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,genre,idx_artist_terms,idx_similar_artists,release,release_7digitalid,song_hotttnesss,song_id,title,track_7digitalid,idx_artist_mbtags,year
450,22050,5fb0459dc3de422fda9a5fa70f48a039,0.0,102.03383,0.45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,-5.653,1,0.262,96.897,95.655,4,1.0,TRABLVP128F426EE4A,,52071,0.5839898424155631,0.47363666453384023,ARCEOW71187B9A5A71,51.50632,"London, England",-0.12714,694b1fd8-0ba6-45bb-a359-d8a8fecaee46,B.A.D.,8757,,0,0,B.A.D. (Be A Devil),156038,,SOKIXDM12A8C136E04,Interlude,1637233,0,0
451,22050,198106339c26b4735c8a69c59956630c,0.0,251.81995,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.44,-8.654,0,0.431,238.51,229.913,3,0.493,TRABLYQ128F429A9F8,,5510,0.6333136084998439,0.4198609939749071,ARHBYTA1187FB3C812,,,,7fcbcd27-33bc-4c40-bb45-5e3927004fac,Luar Na Lubre,-1,,0,0,lo mejor de  Luar na Lubre,113380,0.40003965695463956,SOPJIAU12A8C13DF3A,Terra,1170233,0,2001
452,22050,74ba7ecafdf13164f4f9701ef91d005c,0.0,59.89832,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.705,-27.806,1,0.694,59.898,75.127,1,0.909,TRABMBK12903CB8E0A,,465611,0.501246444346129,0.35482563880973644,ARX0IEI1187FB4FF4B,60.3907,"Bergen, Norway",5.33275,9c08ed02-3e49-4471-bcb4-3a2b1230483d,Circular,-1,,0,0,Divergent,712458,0.2884816426560289,SOMMMJG12AB0188A1C,Mother,7903272,0,0
453,22050,8857e233a849d93d025ba984a65321d6,0.0,261.90322,0.212,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.098,-6.206,0,0.243,257.62,106.769,4,1.0,TRABMDN128F4222B61,,36761,0.5337244769394693,0.3707476836905326,ARHEQ501187FB4F898,,,,ee0552e7-de2b-4fc2-8739-9c33a905c3e7,Fruko Y Sus Tesos,-1,,0,0,Soy Como Soy,230945,0.6971815422849269,SOWCGOU12A81C2194D,A La Memoria Del Muerto,2531111,0,2004
454,22050,76a3f6410e6c5be05f1ef73d39ddd313,0.0,365.71383,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.457,-14.979,1,0.37,360.124,120.876,5,1.0,TRABMDW128F14682DD,,19354,0.5638459847801999,0.34454060084591037,AR19GQN1187FB3ACF5,40.71455,"New York, NY",-74.00712,24db1a43-a59f-4015-ae37-d52f1907c8f7,The Bucketheads,125993,,0,0,All In The Mind,28356,0.37598430150044215,SOAQFIX12A6D4F8A72,Sayin' Dope,311148,0,1995
455,22050,ac7bf7333e8e96c4b443a9ecd152ee9e,0.0,216.42404,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.335,-10.45,1,0.505,207.11,123.657,4,0.299,TRABMFI128F1476F9F,,1480,0.7903679087935053,0.6426559611248466,ARIPLUN1187B99B9F9,,"London, England",,9e0e2b01-41db-4008-bd8b-988977d6019a,The Police,-1,,0,0,Zenyatta Mondatta,36072,,SOSHODS12A6D4F79BC,When The World Is Running Down_ You Make The Best Of What's Still Around,385776,0,0
456,22050,cf838fcc92e901082a3a4f9bc34148bf,0.0,101.14567,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,-4.179,1,0.168,94.668,144.954,4,0.0,TRABMJH128F931DF5D,,6036,0.7396843345988899,0.5535962334348039,ARM9Q581187B98E984,25.7167,"Monterrey, Nuevo León, México",-103.2833,21042d7e-4622-45f0-b1a0-a6dfa458a2e3,Kinky,-1,,0,0,The Simple Life: Campfire Songs,627736,0.23784594307140036,SOMVEML12A8C13473F,My Bonnie Lies Over the Ocean,6967778,0,0
457,22050,c4030bbc08c3667974bd6afab48e52f4,0.0,222.11873,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.181,-8.471,1,0.652,215.568,147.661,4,0.179,TRABMKI128F422E0BE,,136839,0.48489313119554395,0.3448719221712127,AR3752L1187FB4B67E,,,,76f18c18-58df-47f9-9274-d3368d25129a,The Real Kids,144545,,0,0,Senseless: Live At Cantone's_ 1982,180481,0.4922998611335412,SOLHMFG12A81C21E88,Now You Know,1951526,0,1996
458,22050,d720e4045e9dce640d3d757bd9789abd,0.0,203.36281,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.397,-14.688,1,0.456,200.092,84.224,1,0.141,TRABMKR128F92CC02B,,19148,0.45312517862982354,0.34940935073353896,ARR8AIK1187B9A0BCE,34.30138,"Stovall, MS",-90.64208,8766468c-9a0f-41e2-8466-601d94d5098e,Eddie Boyd,27740,,0,0,Live In Switzerland,372927,,SORNGOF12A8C144013,I'm Sitting Here Waiting,4151934,0,0
459,22050,c754b263e01cda721b94a137f924abb6,0.0,281.75628,0.239,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.531,-6.816,0,0.502,268.864,172.287,4,0.479,TRABMRC128F424A707,,147487,0.26212937455024987,0.17595573819438626,ARIFTCD11F4C84086D,,,,,Tha Chamba,81368,,0,0,Don't Sleep,195122,0.1927269163448934,SOXIPMV12A8C135AB0,Korrupted - Remix,2122881,0,0
460,22050,98da83a8782b9ea62f29aedc525ddc6e,0.0,200.51546,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.216,-6.609,1,0.292,200.515,167.902,4,0.918,TRABMRL12903CD0B4A,,537724,0.49199116368977047,0.23462531427645575,AR6BIWA1187B9ABAE8,,,,76b143c3-87b9-4a1e-9e31-94ad58c2589d,Jack Orsen & Taktlo$$,-1,,0,0,Direkt Aus Dem Knast (Du Spast),721801,,SOYBTTM12AB01899E8,Sex Objekt,8001548,0,0
461,22050,162be76d61aa0927ada8e8c05a255d82,0.0,469.68118,3.663,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.436,-14.217,1,0.944,458.797,74.046,4,0.394,TRABMXM128F930C6D2,,500627,0.44639447907471186,0.0,ARYWU5F1187B9A77BE,,,,5fc292a9-1d39-440c-9041-27e35dde477f,Olov Johansson_ Catriona Mckay,-1,,0,0,Foogy,492520,,SOUDYEW12AB0183E5C,Rain / Ekoln,5455185,0,0
462,22050,a02690fa8233bffbb8132f0cf06b7fee,0.0,113.60608,0.223,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.57,-11.661,1,0.48,110.022,100.15,1,0.305,TRABMYD128F428BD38,,87883,0.5479382412040086,0.37479121926418446,AR37ILI1187B98E27B,,"London, England",,748161b8-ec62-4423-b6f1-3a8026190ebb,Shriekback,-1,,0,0,Cormorant,221012,0.23979456027401197,SOBXYZM12A8C140450,Reason With The Beast,2413090,0,2005
463,22050,a02f92fc4abe88d79c4f5d247fe7537c,0.0,136.95955,0.09,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452,-3.806,0,0.499,133.341,85.771,4,0.687,TRABMZZ128F4249C60,,10260,0.8327574313141051,0.5463837481981597,ARPKATM1187B9B76E6,41.30711,"New Haven, CT",-72.92496,40b7efb7-1268-4a80-b354-600afdcbe9e2,Hatebreed,5094,,0,0,Supremacy,141769,0.0,SOJISRJ12A8C1323D7,As Diehard As They Come (Album Version),1476188,0,2006
464,22050,73a32365556bb41fe9b013e2c2e455d8,0.0,133.19791,3.048,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.028,-23.685,0,0.369,119.867,210.898,4,0.31,TRABNBD128F426FA88,,63932,0.4328393673069391,0.3669058527885173,ARFZSPU1187B9B5BA9,,,,95ac1574-7e50-49cd-95be-5f33e118d00e,John Frizzell,-1,,0,0,Ghost Ship,286870,,SOXTTCW12A8C1331EF,No Unexpected Guests,3211983,0,2002
465,22050,c6fcbf533c29b1c8d1f879fc51d3d8ba,0.0,195.36934,0.107,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.809,-6.481,1,0.733,184.941,140.259,4,0.019,TRABNDD128F933D3C7,,15229,0.7310657557108706,0.5098787078527026,AREPD8D1187FB3F5BC,,"Gainesville, FL",,3b141e34-8c02-4074-b68a-7d64e3212acd,Sister Hazel,-1,,0,0,Release,555552,0.6030301447935913,SOKMFTY12AB0183216,Walls And Cannonballs (Album),6141964,0,2010
466,22050,d9f9e6cc16f41ae91ba6bb7b052a45a3,0.0,202.94485,0.264,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.407,-18.863,0,0.411,194.502,133.398,1,0.0,TRABNET128F14560AC,,1374,0.675766803468786,0.4354688988157254,AR93D4D1187FB3ACAD,35.472,"Oklahoma City, OK",-97.52033,4b0be624-6b87-47e8-bbf0-588a2c6c0439,J.J. Cale,5826,,0,0,#8,22096,,SONUYNP12C41E0741F,Trouble In The City,228504,0,1983
467,22050,19c1bdcf3f54ad906b4a9e0d565d4463,0.0,193.72363,0.763,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.489,-9.131,1,0.487,185.707,91.538,4,1.0,TRABNEV128F92F9F62,,358794,0.46299609437200084,0.32939194916225606,AR858UO1187FB437B4,35.21962,North Carolina,-80.01955,ab158e6b-067e-447b-989c-136552c6a39c,Precious Bryant,52164,,0,0,The Truth,484857,0.24152448241652583,SOSOQET12AB0181A68,Dark Angel,5376696,0,2005
468,22050,ae675b66cbf95eac7d7ea49d67135875,0.0,466.65098,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,-7.714,1,0.0,462.222,114.73,4,0.572,TRABNEX128F92C9DEA,,1246,0.8457688664485438,0.7888059351620142,ARF2EHS1187B994F4E,36.16778,"Nashville, Tennessee",-86.77836,6ffb8ea9-2370-44d8-b678-e9237bbd347b,Kings Of Leon,1858,,0,0,Sex On Fire,315023,,SOCOICY12A8C140D18,Knocked Up,3567668,0,2007
469,22050,a1b5c9a25195e15ba4dcc18bff8a414b,0.0,388.51873,0.195,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.392,-5.68,0,0.369,382.235,106.438,1,0.509,TRABNIP12903CB604F,,2385,0.7483207030670265,0.5458659170701919,AROF4LP1187FB41C51,31.1689,Texas,-100.07715,04b97d63-b900-4e2e-92dc-a4331ddc95a6,Selena,1411,,0,0,La Leyenda,756949,0.0,SOVIRCP12AB01891FE,Ven Conmigo/Perdoname (Live),8379660,0,0
470,22050,40555055e0644a6bfdf542cdba418b21,0.0,261.53751,0.253,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.826,-6.825,1,0.53,257.295,111.936,4,0.955,TRABNIQ128F4261298,,8011,0.7057458180209083,0.3590642959885093,AR8LMZM1187B9A8160,,"Houston, TX",,99d4a7bd-198c-4561-b87b-0cc162a43669,Brooke Valentine,5730,,0,0,Chain Letter,151246,0.21508031850922793,SORCBRS12A8C138350,Taste Of Dis (Explicit Version),1580324,0,2005
471,22050,14d0a87e4497f2776dcd68dcc629d846,0.0,262.55628,0.396,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.41,-7.499,1,0.449,251.699,93.015,4,0.901,TRABNLE128EF34B85D,,25654,0.5086362291338029,0.3721191186306522,AREUYDJ1187B9BA040,,"Havířov, Česká republika",,ea759c1a-5ee5-4729-9871-7ddd270469d6,Krystof,8949,,0,0,Rubikon,72103,0.4574471670851005,SOTKKSP12A6BD53D32,Prvni vesela,757696,0,2006
472,22050,3c2f80bedac07eceb54ea31d5475ff9e,0.0,205.42649,0.328,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.789,-10.225,1,0.812,193.921,101.662,4,0.618,TRABNNO128F9342FE3,,168703,0.515847654169403,0.35312499004640036,ARCP8YG1187B997D72,52.88356,UK - England - South East,-1.97406,e3f40d48-8f70-4654-9bdf-4a4ce1c95642,Claire Hamill,-1,,0,0,Touchpaper,557522,,SOXZUAY12A58A7B63C,If You'd Only Talk To Me (Bonus Track),6165616,0,0
473,22050,f8230ae631f7ed972a57ba3c4592e327,0.0,263.6273,0.409,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.762,-7.711,1,0.548,257.051,179.502,3,0.685,TRABNQN128F4271546,,975,0.648902582006874,0.4408350067130934,ARP07GD1187B9B9DA4,,,,0ef70a3e-fcd9-4de2-bfc9-a3e5ce99f380,Los Originales De San Juan,11015,,0,0,Perro Malagradecido,156712,,SOCMIYJ12A8C1384E3,Librado Maldonado,1647187,0,0
474,22050,c1f92c6ec269e6484190898740b02013,0.0,1030.19057,0.189,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587,-18.91,1,0.655,1027.483,70.649,5,0.99,TRABNRG128F425E087,,33863,0.73120804716564,0.5475067753178748,ARQ76LG1187B9ACD84,34.05349,"Los Angeles, CA",-118.24532,9941a936-196a-4a62-ae53-a69cbc33f20e,Black Flag,6593,,0,0,Everything Went Black,150242,0.4994458348006321,SOGJYZW12A8C134DBD,Crass Commercialism,1566526,0,1982
475,22050,8069853aacb0eaf46cc844905f1bc5b1,0.0,183.43138,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,-9.718,1,0.656,180.495,85.878,5,0.96,TRABONG128EF36206F,,66586,0.4097966205990625,0.2663430816204065,ARA373P1187B9A74C7,,,,03928095-62f3-455b-af68-443c08279564,Barbarito Diez,51525,,0,0,Asi,83310,0.0,SOEORMV12A6D4F7455,Flores Negras,874410,0,0
476,22050,4eece0195b0015b0f4838a0f21f0c448,0.0,217.39057,0.205,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.563,-8.942,1,0.532,208.834,155.896,4,0.0,TRABONH128F92D58DA,,250063,0.658016591872584,0.4724954766649901,ARBZHTB1187FB3A725,,,,36bb2418-3fa0-40c6-8805-a15498aec764,Aaron Watson,9030,,0,0,Angels & Outlaws,321603,,SOYRLBG12A8C145AD9,Rollercoaster Ride,3623988,0,2008
477,22050,11a12fff682912f402e546425414f00d,0.0,293.92934,0.212,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.08,-9.464,0,0.322,276.59,163.567,4,0.564,TRABOOL128F426E836,,41167,0.5971133628313751,0.37655698104593144,AR82GTS1187FB5662F,53.41961,Ireland,-8.24055,dcc0e816-31d2-4501-93c6-b5b64fcda39f,Mary Black,-1,,0,0,Best of 1991-2001 Hidden Harvest,209913,0.5114243256864599,SOXBGFT12A8C13B4BF,Turning Away,2278291,0,1999
478,22050,2c7994c24bf50ad5e18f5e58ab378883,0.0,332.7473,0.401,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.552,-3.47,0,0.612,319.977,121.553,4,0.507,TRABOPD128F422E200,,79927,0.5043005160774398,0.379902866158718,AR2EHC11187B9AD895,,,,8105ad6a-b583-413f-8aae-ff34de4c1fa5,Satan's Host,82204,,0,0,Satanic Grimoire,180508,0.0,SOYVQII12A81C2115C,Metal from Hell...22nd Century,1951848,0,0
479,22050,c11701630bd5fc7afcd2549b953ea144,0.0,159.29424,0.347,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.489,-10.453,1,0.513,151.684,81.586,5,0.826,TRABOUV128F149E919,,1563,0.6332206239096116,0.4102474074764877,ARCT5P61187FB3D950,,United States,,8af64037-6d26-4d24-afd8-7e085abb01b1,The Impressions,5858,,0,0,The Young Mods' Forgotten Story,57678,0.39200877147130697,SOJCFUI12A6D4FC28C,The Girl I Find (LP Version),600592,0,0
480,22050,fb62c1ba0d2c84062d04d8859626a7a8,0.0,187.6371,0.194,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.015,-7.188,0,0.106,178.672,150.066,4,0.648,TRABOXX128F92F29EB,,298145,0.7957297002375034,0.6935247202371391,AR0WLH6119B8669027,,Minnesota,,ad279295-653f-42e1-9aaa-b731df2e78ba,Owl City,111795,,0,0,Of June,391899,,SOEVPYU12CF5827356,Panda Bear,4346147,0,2007
481,22050,1dce1f41c79ca7714941dc1d08ce4691,0.0,181.49832,0.316,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.592,-10.269,0,0.43,176.152,105.927,3,1.0,TRABPAG128F92E2D80,,179019,0.5794403499055678,0.390981123526395,ARDK5LC1187B9AB681,35.36302,"Rosemark, TN",-89.77895,66ebc271-6a26-4fe7-848b-f217da119d92,Bobby Bland,-1,,0,0,The Original Memphis Blues Brothers,384736,0.0,SODPTKR12AAFF43568,Drifting From Town To Town,4268197,0,2006
482,22050,e3235c733f61146b85392a377978d46b,0.0,169.56036,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.373,-4.969,1,0.423,157.727,88.001,3,1.0,TRABPAU128F429C1BD,,24219,0.5306310767175533,0.326235946430283,AR5BLB01187FB57E99,,,,680355ed-b0be-4181-a758-99c9c0d0674a,Headliners,-1,,0,0,Das Album zum Film,114406,0.0,SOLTRLC12A8C13E710,Negativ Song,1179963,0,2006
483,22050,4e1cc8e3e39be488e70b46670ec224b1,0.0,145.68444,0.56,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.527,-16.051,1,0.553,130.74,27.163,1,0.0,TRABPCJ128F930903D,,131684,0.3173913800886155,0.3452847729883983,ARGAWJY11F50C50904,,,,,Jane Winther,50989,,0,0,Prayer,346332,,SOWMUXA12AB01840EC,The Lords Prayer,3883266,0,0
484,22050,ea6e127cdc115b33dc7847921b01bf40,0.0,223.89506,0.148,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.828,-9.899,0,0.611,214.808,113.058,1,0.0,TRABPCM128F1473A75,,23824,0.6867208337716193,0.40809181858752275,ARSYOWS1187FB41157,40.71455,"New York, NY",-74.00712,ca3bea8d-1882-4b26-b8bf-db9916d2686d,The Rascals,3048,,0,0,See,34575,0.4050520032178189,SOAIGUM12A6D4F6FCB,Nubia (LP Version),370241,0,0
485,22050,a8664c8ae0045dddc6796debd6c91afd,0.0,186.90567,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559,-22.825,1,0.599,181.795,86.997,1,0.0,TRABPEY128F429F541,,79189,0.521672995280826,0.3513450770925733,AR97EHA1187B98AD5F,30.33138,"Jacksonville, FL",-81.6558,2cd81b51-9120-4058-b4c9-e4c728d763be,Blind Blake,96197,,0,0,Blind Blake Vol. 1 (1926 - 1927),174635,,SOHGDHJ12A8C13F54D,Blake's Worried Blues,1871815,0,0
486,22050,c14d9815a57360d18187358d26727336,0.0,174.81098,0.154,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.351,-3.235,1,0.34,169.558,86.62,4,0.477,TRABPGO128F931B50C,,31760,0.6066752783754443,0.36967409333964446,ARLZ2LD1187B9B17FD,41.18466,"Bridgeport, CT",-73.19907,1c4f6d71-ab3f-45ef-841f-d69022f6ef0d,Emilia,-1,,0,0,You're My World,542178,0.5692756506754788,SOWXYMX12AB017F190,You're My World,6001854,0,0
487,22050,00d7ca04d80eb5c0892ec54c6fc91f39,0.0,307.56526,0.259,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164,-5.959,1,0.376,300.716,100.051,4,0.95,TRABPHE128F42A1E65,,110387,0.5107838455984353,0.34901349777131224,ARGWFMR1187B98D0E7,-19.59634,ES,-40.77105,0bd2d663-ce62-4b7e-99f1-bf17f3db8c3f,Cómplices,1778,,0,0,Grandes Exitos: Complicidad,303880,0.5654510121736983,SOUSQZF12A8C13BBB9,Ojos Gitanos,3421037,0,1991
488,22050,274b75f11d67f8d75d0462d9a042eb8b,0.0,165.22404,0.293,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.653,-13.777,1,0.574,160.061,205.333,4,0.261,TRABPJN128F145DB70,,17254,0.5760441727172667,0.360829937368727,ARMT23H1187B995083,29.42449,"SAN ANTONIO, Texas",-98.49462,9be6d6ad-950d-45d3-825c-9408f82c7c8d,Emilio,100166,,0,0,10 Aniversario,24765,,SOLCIZY12A6D4F6A61,Mira Nina,262765,0,0
489,22050,279d9412df0f3d9d0c7a43e8f59c0cfd,0.0,216.86812,0.195,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.611,-13.774,0,0.4,206.954,179.575,1,0.0,TRABPJW128F147295E,,19933,0.5236330317813918,0.3483500222239171,ARV6QHT1187FB5537A,,,,c5597943-f7bc-48de-b00e-4b34c9f8558c,Nana Caymmi,8397,,0,0,Sangre De Mi Alma,34130,0.26586104921065007,SOIKLHC12A6D4FA158,Solamente Una Vez,365175,0,0
490,22050,965df7f9701258193c7287a476d9a293,0.0,304.06485,0.398,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613,-7.114,1,0.638,290.226,134.051,4,0.112,TRABPKX128F14938FE,,38710,0.5131081928733715,0.39937267234086227,ARXY0SI1187B9B3064,,,,09760ba8-f103-4c60-ada8-7d30f16c2e23,Kasia Stankiewicz,-1,,0,0,Mimikra,52709,,SOQXUJL12A6D4FA238,Zolte Slonie,550143,0,2006
491,22050,84d2a5f47d1cc93cda6e57c6eb5aa226,0.0,146.59873,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146,-7.249,1,0.284,143.139,160.009,4,0.485,TRABPUI12903CF22CE,,52682,0.6641820579892155,0.502848779215845,ARNDBEM1187B9A2918,64.95014,"H�enlinna, Finland",26.06739,1cf39e0b-c595-46f7-9ea8-4d2b14843c81,Turisas,135988,,0,0,Battle Metal,734716,0.6538155609750993,SOKTTZL12A67ADC7CD,Sahti Waari,8138807,0,2004
492,22050,194c3027e33470b598b008d7344ab5ac,0.0,273.65832,0.241,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.494,-3.865,0,0.541,269.183,87.976,7,0.409,TRABPYJ128F92DA476,,103990,0.5630486888198301,0.34822672969776236,ARDNW1B1187FB4ABBB,,,,5cdff2f4-7220-492f-b443-11d8ab8f20ea,Chéco Feliciano And Joe King,-1,,0,0,Ketukuba,428735,0.319565986882865,SOZDUEQ12A8C14440E,Nina Nina,4784307,0,2006
493,22050,7ef2aa6df984e3996319557ec273ef71,0.0,245.49832,0.212,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.508,-6.503,1,0.459,241.029,125.003,4,0.583,TRABQBH128F92FAF40,,300264,0.48363987819990845,0.3393712142461008,AR5JR4O1187FB35F58,,,,83a47623-3527-4e6e-af6f-b1405355f6f7,Cache Cache,-1,,0,0,Only Do for Love,747610,,SOJFAFW12A8C142321,Only Do for Love,8275177,0,0
494,22050,f5aa32ac9477ed57ecf6eaf0d3c471c8,0.0,320.91383,0.182,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.397,-13.462,1,0.568,313.075,158.321,4,0.591,TRABQDK128F9308F8E,,78829,0.4800621144555108,0.3302126989009335,ARYKXSD1187B9A4DAD,,,,f57585d3-5356-4e8d-85cc-5f2a14a0cba2,David Hudson,75286,,0,0,Primal Elegance One,448675,,SOJZZHD12AB01821A2,Arrival,4980652,0,0
495,22050,94f4b9b2b3e2dd5bbfa33a29d80a7141,0.0,321.33179,0.265,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553,-9.846,1,0.709,300.304,132.858,4,0.618,TRABQEB128F4274D24,,87638,0.505602747927844,0.3457179318517376,ARABTW91187FB3A73B,,,,d920b15b-4e26-4cfa-b053-24c6129a5c41,David Summers,-1,,0,0,Perdido En El Espacio,211838,0.26586104921065007,SOQVKQN12A8C13B95A,Las Murallas De Jericó,2304792,0,0
496,22050,e03f79154f1655e385c05040ec93f727,0.0,178.12853,0.209,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.701,-6.014,0,0.681,169.477,95.503,4,1.0,TRABQEW128F93214A8,,334050,0.387287526975018,0.18808974659151034,ARIPQAE11F4C83B78A,,,,,Rummage,-1,,0,0,thahandclaspinduction,457415,,SOEXHZZ12AB018661D,Megatrend,5091169,0,0
497,22050,7a0efc7e0f0385b59fe2f03085aaf46a,0.0,194.45506,0.096,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.512,-6.181,1,0.548,189.574,96.007,4,0.655,TRABQFJ12903CB6C29,,497868,0.4398669044993594,0.3129475097063561,ARUDPRC1257509BA98,,,,,Adr Lavey,-1,,0,0,Leviathans Creations,667999,,SOWOSLT12A8C13F193,In The Name of the Father,7406355,0,0
498,22050,14af182f191a556e4362b7a442125902,0.0,203.75465,0.293,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.366,-14.816,1,0.432,200.696,99.487,4,0.0,TRABQGT128F42566D3,,150557,0.0,0.0,ARJAZLO11F4C83B642,,,,,Bill Boyd's Cowboy Ramblers,184534,,0,0,Saturday Night Rag 1934-36 Volume 1,199793,0.34580223396532944,SONBXTX12A8C138834,I Can't Tame Wild Women,2173661,0,0
499,22050,4c3aaaae9fc350fa1528294319d6cd06,0.0,722.20689,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.667,-6.435,1,0.621,698.346,200.169,3,0.543,TRABQII12903CDBAFE,,506013,0.45506489647873377,0.3238607504087034,ARSKSFC1264D0E32F8,,,,,Canis Dirus,-1,,0,0,A Somber Wind From A Distant Shore,681223,,SOBEVMI12AB018E480,A Somber Wind from a Distant Shore (Album),7558578,0,0
500,22050,b648709889fc0a771d3feb9854dcbd96,0.0,358.71302,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.374,-20.284,0,0.407,353.593,124.194,7,0.956,TRABQIR12903CF04AD,,142898,0.6539378209700205,0.3968558693253486,ARMD0G81187B99A519,,,,378125ec-fd93-4920-87f0-0ab145c2db88,Vickie Winans,8019,,0,0,Share the Laughter,688578,,SOVYOMR12AC468ABB9,Little Timmy,7643083,0,0
501,22050,025ee766984a5332aa441c5db0911d95,0.0,149.49832,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.383,-15.148,0,0.48,141.497,109.702,3,0.793,TRABQLO128EF34E48A,,11550,0.782555689040213,0.33536857774641954,ARZCXO91187FB53708,32.67828,Georgia,-83.22295,c7d13c98-8896-4105-b68d-698d4f54ffcd,Justin,70751,,0,0,Justin In Love With HK Philharmonic Concert Live,74803,,SOVSGKJ12A6D4F9925,Erica,771817,0,0
502,22050,abda17c2969a22e67c61f0e72cb29698,0.0,132.25751,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681,-11.97,1,0.556,126.798,122.113,4,0.656,TRABQOW128F429AAF8,,19928,0.5228881319295446,0.30571905984485964,AR1LQNB1187B9A6AE5,,,,c9c3157e-35e6-4888-9970-3b9771f13197,La Portuaria,57330,,0,0,Rosas Rojas,301389,,SOXKCIT12A8C13A881,Marcando El Ritmo Al Caminar,3390969,0,0
